product_name	brands	nutrition_grade_fr	pnns_groups_1	energy_100g	fat_100g	saturated_fat_100g	carbohydrates_100g	sugars_100g	fiber_100g	proteins_100g	nutrition_score_fr_100g	sel_100g
Coca-cola zéro	Cocacola	B	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lot de 30 Canettes Slim Can de Coca Cola	Coca Cola,The Coca Cola Company	E	boissons	43.021032504780116	0.0	0.0	10.6	10.6	0.0	0.0	14.0	0.0
Coca-Cola	Coca-Cola	E	boissons	43.021032504780116	0.0	0.0	10.6	10.6	0.0	0.0	14.0	0.0
Coca-Cola	Coca-Cola	E	boissons	43.021032504780116	0.0	0.0	10.6	10.6	0.0	0.0	14.0	0.0
CocaCola zero	Coca-Cola	B	boissons	0.2198852772466539	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.02
Tesco Tomato Puree 142G	Tesco	B	a renseigner	97.03632887189292	1.86	0.0	15.870000000000001	18.1	2.5	4.8	2.0	0.5
Original Red Sauce	Tabasco,McIlhenny Co.	C	matieres grasses et les sauces	16.013384321223707	0.6	0.2	1.5	0.4	0.982	0.9	7.0	1.8
Heinz Beanz with Pork Sausages	Heinz	B	a renseigner	93.92925430210325	2.5700000000000003	2.5	12.07	11.2	2.8	5.1	2.0	0.7
Hot Sauce Chipotle & Garlic	Heinz	C	matieres grasses et les sauces	45.172084130019115	0.2	0.1	7.9	6.9	0.09	1.8	8.0	2.0
Habanero Hot Sauce	Heinz	C	matieres grasses et les sauces	50.90822179732314	0.1	0.1	10.6	10.3	0.22000000000000003	0.9	9.0	1.7
Worcester Sauce	Heinz	D	matieres grasses et les sauces	98.7093690248566	0.7	0.3	22.0	19.0	0.18	0.7	15.0	2.8
Heinz 57 Mint Sauce	Heinz	C	matieres grasses et les sauces	81.73996175908222	1.0	0.1	16.4	14.8	0.751	1.5	10.0	1.6002
Piccalilli Extra	Heinz	B	matieres grasses et les sauces	54.73231357552581	0.0	0.0	10.0	6.4	0.5700000000000001	1.2	2.0	0.63
W.R Soup Powder Carrot & Coriander	Waitrose	B	a renseigner	28.91969407265774	1.063	0.4	3.572	1.4	1.0	0.4	1.0	0.55
Cooked Peeled Prawns	Essential Waitrose	B	a renseigner	69.07265774378585	0.5549999999999999	0.1	0.72	0.1	0.5	16.1	1.0	1.4
Extra Large King Prawns	Waitrose	B	a renseigner	71.94072657743786	0.635	0.1	0.5	0.1	0.5	16.9	1.0	1.5
Kilkenny Irish beer	Kilkenny,Diageo,Guiness & Co	D	a renseigner	37.04588910133843	0.0	0.0	3.0	0.4	0.51	0.3	7.0	0.01
Original	Guinness	D	a renseigner	42.06500956022944	0.0	0.0	3.0	0.6	0.101	0.6	7.0	0.0041
Napolina Tomato And Basil Sauce 335G	Napolina	C	a renseigner	70.02868068833652	3.0999999999999996	2.8	6.910000000000001	5.8	1.5	1.6	4.0	0.8
Doritos hot salsa	Doritos	C	a renseigner	32.98279158699809	0.53	0.1	5.47	4.0	0.9	1.1	5.0	1.4
Rubicon Coconut Water Pm 99p 330ml	Rubicon	B	a renseigner	16.96940726577438	0.24000000000000005	0.5	3.6199999999999997	4.2	0.0	0.5	0.0	0.09
Bernard Matthews Sliced Turkey Breast 140G	Bernard Matthews	B	a renseigner	97.03632887189292	1.3900000000000001	0.0	1.05	0.0	0.0	19.0	0.0	1.0
Shloer Limited Edition	Shloer	B	a renseigner	37.04588910133843	0.13	0.0	7.2700000000000005	8.7	0.0	0.1	1.0	0.0
Vimto	Vimto	E	boissons	54.01529636711281	0.0	0.0	13.6	13.6	0.05	0.0	18.0	0.01
Cranberry Classic Juice Drink	Ocean Spray	E	boissons	47.08413001912046	0.0	0.0	11.0	11.0	0.06	0.0	15.0	0.0
Cranberry Classic	Ocean Spray	E	boissons	48.75717017208413	0.0	0.0	11.4	11.4	0.06	0.0	15.0	0.0
Mr. Freeze Cola	Mr. Freeze	B	a renseigner	48.040152963671126	0.06999999999999999	0.0	11.209999999999999	11.6	0.0	0.0	2.0	0.0299999999999999
Coca-cola zéro	Coca-Cola	B	boissons	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aquarius	Aquarus	E	boissons	27.007648183556405	0.10500000000000001	6.3	6.957000000000001	6.3	0.0	0.0	15.0	0.06
Pataks Tikka Sauce 450g	Patak s original	C	a renseigner	81.02294455066921	4.88	1.0	7.1800000000000015	4.1	0.0	1.5	4.0	0.73
Pâte de curry Tandoori	Patak's	D	a renseigner	98.94837476099426	2.6	0.3	10.1	4.2	0.207	3.5	11.0	6.1
Tandoori à la tomate, aux amandes et au paprika	Patak's Original	C	a renseigner	97.51434034416826	5.7	2.2	10.5	7.2	0.16999999999999998	1.1	7.0	0.762
Tikka Masala à la tomate, au citron et à la coriandre	Patak's Original	C	matieres grasses et les sauces	97.27533460803059	6.7	1.4	6.8	4.0	1.5	1.6	5.0	0.75
L'Original	Lo Salt	C	a renseigner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	33.274
Whole Earth - Mountain Cranberry	Whole earth	B	a renseigner	27.963671128107073	0.16499999999999998	0.0	6.016	6.9	0.0	1.0	1.0	0.0
Guanabana	Rubicon	E	boissons	54.493307839388144	0.0	0.0	13.2	12.5	0.155	0.5	17.0	0.01
Whole Earth Sparkling Orange / Lemon	Whole earth	B	a renseigner	32.026768642447415	0.15	0.0	6.398000000000001	8.0	0.0	0.9	1.0	0.0
Tomato Ketchup -50% de sucre (+25% gratuit)	Heinz	C	matieres grasses et les sauces	64.77055449330784	0.1	0.1	11.9	11.4	0.58	1.4	7.0	1.3
Thon entier albacore au naturel	Princes	B	poisson viande oeufs	98.47036328871893	0.1	0.1	0.1	0.1	0.01	24.0	0.0	1.05
Thon entier albacore au naturel 	Princes	B	poisson viande oeufs	98.47036328871893	0.1	0.1	0.1	0.1	0.01	24.0	0.0	1.05
Thon entier albacore au naturel	Princes	B	poisson viande oeufs	98.47036328871893	0.1	0.1	0.1	0.1	0.01	24.0	0.0	1.05
Thon en morceaux au naturel	Thon en Morceaux	B	a renseigner	98.94837476099426	0.6	0.1	0.6499999999999999	0.0	0.0	23.5	0.0	1.05
Thon entier albacore au naturel Princes	Princes	B	a renseigner	97.03632887189292	0.5900000000000001	0.1	0.41	0.1	0.0	24.0	0.0	1.05
Aloa Vera Juice	Holland & Barrett	B	a renseigner	0.0	0.0	0.0	29.7	0.0	0.0	0.0	0.0	0.0
Wiseman Whole Milk	Müller	B	a renseigner	64.05353728489483	3.5140000000000002	2.3	4.438000000000001	4.7	2.0	3.2	0.0	0.1
Tesco Free Range Eggs Large Box Of 6	Tesco	B	a renseigner	77.91586998087953	2.0000000000000004	1.5	12.16	0.1	0.0	0.0	1.0	0.2
Pride Lemon Juice 250Ml	Consumers pride	B	a renseigner	25.095602294455066	0.38	0.1	3.1799999999999997	1.4	0.0	0.3	0.0	0.01
Mint Sauce	Happy Shopper	C	a renseigner	81.02294455066921	0.43999999999999995	0.1	18.369999999999997	18.0	2.1	1.0	10.0	2.0
Guinness Draught	Guinness,Bud	D	a renseigner	36.32887189292543	0.0	0.0	3.0	0.4	0.24	0.3	7.0	0.0038
Belvoir Organic Ginger Beer	Balvoir Fruit Farms	B	a renseigner	43.021032504780116	0.12999999999999998	0.0	10.819999999999999	11.0	0.0	0.0	2.0	0.0
Belvoir Raspberry Lemonade 250Ml	Belvoir Fruit Farms	B	a renseigner	38.95793499043977	0.29	0.0	8.32	9.5	0.0	0.0	2.0	0.0
Coconut & Lime Presse Cans 12 x 250ML	Belvoir Fruit Farms	B	a renseigner	27.007648183556405	0.165	0.0	5.766000000000001	6.7	0.0	0.0	1.0	0.0
Fresh Whole British Milk	Watsons	B	lait et les produits laitiers	65.96558317399618	3.6390000000000002	2.3	4.929	4.9	0.0	3.2	2.0	0.1
Organix Apl&r / Berry Pieces Textured Fruit Pot 4X95g	Organix	B	a renseigner	50.90822179732314	0.22000000000000003	0.1	11.38	10.5	1.9	0.2	0.0	0.06
L'eau des Vikings / Mûre	Blue keld	B	a renseigner	0.9560229445506692	0.05500000000000001	0.1	29.880000000000003	0.5	0.0	0.5	0.0	0.01
L'eau des Vikings	Blue keld	B	a renseigner	0.9560229445506692	0.05500000000000001	0.1	29.880000000000003	0.5	0.0	0.5	0.0	0.01
NERDS RAINDOW	Nestle	C	a renseigner	59.99043977055449	0.43999999999999995	1.0	12.09	14.0	0.0	1.0	7.0	1.0
Fentimans Curiosity Cola 125ML	Fentlmans	E	boissons	49.95219885277246	0.072	0.0	11.62	10.5	0.0	0.0	14.0	0.0
Biona Organic Light Coconut Milk	Bionade	C	a renseigner	91.06118546845124	7.029999999999999	7.9	4.534	0.9	0.57	0.7	8.0	0.01
Produits De La Mer	Fish 4 ever	B	a renseigner	96.08030592734225	0.7	0.4	0.5199999999999999	0.0	0.0	22.3	2.0	1.5
Goji Berry	The berry company	B	a renseigner	43.977055449330784	0.12999999999999998	0.1	10.82	10.4	0.0	0.1	2.0	0.0
Theberrycompany Superberry Red	The Berry Company	B	a renseigner	43.977055449330784	0.13	0.0	10.82	10.6	0.0	0.1	2.0	0.0
Pomegranate - The Berry Company, Pomegranate And O...	The berry company	B	a renseigner	45.88910133843212	0.12	0.1	11.16	11.3	0.0	0.1	2.0	0.1
Berry Company - Goji Berry Juice Drink	The berry company	B	a renseigner	43.977055449330784	0.12999999999999998	0.0	10.82	10.4	0.0	0.1	2.0	0.0
Special White Tea & Peach Drink	Berry company	E	boissons	38.95793499043977	0.13	0.0	9.42	8.7	0.0	0.0	12.0	0.0
Thé vert aronia et myrtille	the berry company	E	boissons	43.26003824091778	0.0	0.0	10.4	10.3	0.13	0.0	14.0	0.0
Hot pepper sauce	Grace	C	matieres grasses et les sauces	7.887189292543021	0.5	0.1	0.5	0.5	0.0	0.5	10.0	9.5
Aloe vera drink	Grace	E	boissons	38.95793499043977	0.0	0.0	9.6	9.5	0.054000000000000006	0.0	13.0	0.04
Boisson à L'aloe Vera Fraise Grace	Grace	B	a renseigner	36.089866156787764	0.19	0.0	6.92	8.7	0.0	0.0	1.0	0.04
Aloe Vera Drink	Grace	E	boissons	38.95793499043977	0.0	0.0	9.6	9.5	0.0	0.0	13.0	0.04
Innocent Orange Juice With Bits	Innocent	B	a renseigner	38.95793499043977	0.31000000000000005	0.0	7.55	8.0	0.0	1.0	1.0	0.0
Innocent Zumo Manzana	Innocent	B	a renseigner	43.977055449330784	0.12999999999999998	0.0	10.819999999999999	9.5	0.0	0.2	2.0	0.0
Boisson myrtille cassis pomme cramberry	Innocent	B	a renseigner	44.93307839388145	0.12	0.0	11.02	10.0	0.0	0.0	2.0	0.0
Super Smoothie Tropical & Protein	Innocent	E	boissons	59.03441682600382	0.44399999999999995	0.5	11.809999999999999	9.5	0.7	2.2	16.0	0.0499999999999999
Super smoothie Antioxydant kiwi, citron vert, herbe de blé et graine de lin	Innocent	E	boissons	59.27342256214149	0.4	0.2	12.0	12.0	0.515	1.2	17.0	0.0
Innocent Super Smoothie Antioxidant	Innocent	E	boissons	59.27342256214149	0.4	0.2	12.0	12.0	0.515	1.2	17.0	0.0
Super Smoothie Energy	Innocent	E	boissons	55.927342256214146	0.0	0.0	13.0	10.0	0.44499999999999995	0.6	15.0	0.0
Strawberry And Banana Smoothie	Keelings	B	a renseigner	53.05927342256214	0.26999999999999996	0.0	10.98	12.0	0.7	0.6	2.0	0.0
Innocent Mango and Passion Fruit Smoothie	Innocent	B	a renseigner	54.01529636711281	0.49000000000000005	0.0	10.509999999999998	11.0	1.4	0.4	1.0	0.0
Innocent Pineapple Banana Coconut Smoothie 750Ml	Innocent	B	a renseigner	65.96558317399618	0.9189999999999999	0.6	11.629999999999999	12.0	1.1	0.8	1.0	0.0
Seriously Strawberry	Innocent	E	boissons	53.05927342256214	0.04	0.0	11.739999999999998	10.0	0.7	0.6	15.0	0.0
innocent bubbles lemon, lime & apple	innocent	D	boissons	27.007648183556405	0.15	0.0	6.537000000000001	6.8	0.0	0.0	9.0	0.0
innocent bubbles	inocent	E	boissons	28.91969407265774	0.0	0.0	6.7	6.1	0.06999999999999999	0.6	10.0	0.0
Innocent Smoothie, Mango Maracuja	Innocent	B	a renseigner	54.01529636711281	0.49000000000000005	0.0	10.509999999999998	11.0	1.4	0.4	1.0	0.0
Smoothie pur fruits Fraise & Mûre	Innocent	E	boissons	54.01529636711281	0.047	0.0	12.48	10.0	1.1	0.6	14.0	0.0
Pineapples, bananas, coconuts	Innocent	E	boissons	65.96558317399618	0.7	0.5	13.0	12.0	0.24	0.6	18.0	0.0
Innocent Kids Smoothie Strawberries Blackberries & Raspberries	Innocent	E	boissons	52.10325047801147	0.05	0.0	11.59	10.0	0.6	0.5	15.0	0.0
Kids Smoothies Jordbær, Solbær, Hindbær	Innocent	B	a renseigner	52.10325047801147	0.44000000000000006	0.0	11.03	10.0	0.6	0.5	2.0	0.0
Fruit Shoot	Robinsons	B	a renseigner	5.019120458891013	0.012	0.0	0.5700000000000001	0.7	0.0	0.0	0.0	0.04
Juicy Water oranges & citrons	Juicy Water	E	boissons	40.86998087954111	0.0	0.0	9.9	8.6	0.185	0.2	12.0	0.0
Juicy Water citrons et citrons verts	Juicy Water	E	boissons	38.95793499043977	0.0	0.0	9.5	8.7	0.05	0.2	12.0	0.0
Juicy water	Juicy water	E	boissons	34.894837476099426	0.012	0.0	8.505	8.4	0.0	0.1	11.0	0.0
Tesco Pineapple Juice Not From Concentrate	Tesco	B	a renseigner	49.95219885277246	0.13999999999999999	0.1	11.28	11.5	0.2	0.4	2.0	0.0
Mysyrup - Butterscotch	Myprotein	B	a renseigner	4.063097514340344	0.0	0.0001	0.5	0.1	0.0	0.0001	2.0	0.48
Sugar-free Syrup	Myprotein	B	a renseigner	4.063097514340344	0.0	0.0	0.5	0.1	0.0	0.0	2.0	0.55
Mysyrup, Vanilla, 400ML	Myprotein	B	a renseigner	3.107074569789675	0.08	0.3	0.355	0.1	0.0	0.0	1.0	0.34
New Covent Garden Broccoli, Pea & Pesto Soup	New covent garden soup co	B	a renseigner	52.10325047801147	2.36	0.7	13.279999999999998	0.0	1.4	2.3	0.0	0.6
Ready made polenta	ItalFresco	C	a renseigner	76.24282982791587	0.5	0.1	16.0	0.5	0.5509999999999999	1.7	4.0	1.3
Lemon & Green Tea	Mangajo	D	boissons	27.963671128107073	0.1	0.1	6.6	5.4	0.02	0.1	8.0	0.1
Pomegranate & green tea	Mangajo	E	boissons	31.070745697896747	0.01	0.0	7.5	7.5	0.06	0.01	10.0	0.01
Grenade & Thé Vert	Mangajo	E	boissons	30.592734225621413	0.1	0.1	6.7	6.4	0.1	0.1	10.0	0.1
Citron & Thé vert	Mangaja	D	boissons	28.680688336520074	0.1	0.1	6.6	5.4	0.02	0.1	8.0	0.1
Grenade & Thé Vert	Mangaja	E	boissons	30.592734225621413	0.1	0.1	6.7	6.4	0.1	0.1	10.0	0.1
Mangajo	Mangajo	E	boissons	30.11472275334608	0.08	0.0	7.090000000000001	6.7	0.0	0.0	10.0	0.0
Cloudy Apple Juice 12 x 250ML	Folkingtons	B	a renseigner	54.01529636711281	0.18	0.09	11.48	13.0	0.0	0.09	2.0	0.005
Soupe Fraiche Carotte Courge Butternut	New Coven Garden Soup	B	a renseigner	0.9560229445506692	0.253	0.6	0.9819999999999999	3.8	1.6	0.5	0.0	0.53
Sparkling Apple & Rhubarb Presse	Cawston Press Rhubarb	B	a renseigner	38.0019120458891	0.26999999999999996	0.0	7.19	8.5	0.0	0.1	1.0	0.0
Activia Strawberry Yogurt 4X125g	Activia	C	a renseigner	96.08030592734225	3.1399999999999997	2.3	13.61	13.0	0.0	3.3	3.0	0.12
Activia Mixed Fruit Yogurt 12X125g	Activia	C	a renseigner	97.03632887189292	3.2600000000000002	2.3	13.39	12.6	0.3	3.5	3.0	0.17
Jus Aloe Véra Nectaloe 473 ML Santé Verte	Nutrition sante	C	a renseigner	5.975143403441682	0.16	3.3	1.1400000000000001	0.0	0.0	0.0	3.0	0.0
Ella's Kitchen The Green One Fruit Smoothie	Ella s kitchen	B	a renseigner	56.883365200764814	0.78	0.1	10.99	11.9	1.8	0.5	0.0	0.02
Soda Au Gingembre Ginger Ale	Fever-tree	E	boissons	33.93881453154876	0.06	0.0	8.1	7.1	0.0	0.0	10.0	0.0
Rude Health Organic Almond Drink 1000 ML x 1	Rude health	B	a renseigner	55.927342256214146	1.85	0.3	7.6850000000000005	4.7	0.2	0.2	1.0	0.1
Milk	Mars	E	boissons	70.02868068833652	2.1	1.4	9.6	9.6	0.18	3.0	19.0	0.23
Bounty	Bounty	B	a renseigner	65.24856596558317	1.9	1.8	8.7	8.2	0.5700000000000001	3.3	0.0	0.11
Lo-cal Monster Energy	Monster,Monster Energy,Coca-Cola Company	C	boissons	2.1510516252390057	0.0	0.0	2.4	1.4	0.0	0.0	2.0	0.2032
Big Pop	Mr. Freeze	B	lait et les produits laitiers	48.040152963671126	0.0	0.0	11.5	11.5	0.11000000000000001	0.0	2.0	0.0
Classic	Mr. Freeze	B	lait et les produits laitiers	48.040152963671126	0.0	0.0	11.5	11.5	0.11000000000000001	0.0	2.0	0.0
Classic	Mr. Freeze	B	a renseigner	48.996175908221794	0.0	0.0	11.6	11.5	0.09	0.1	2.0	0.0299999999999999
Big Pop Party	Mr. Freeze	B	lait et les produits laitiers	48.996175908221794	0.0	0.0	11.6	11.5	0.09	0.1	2.0	0.03
Saitaku Tamari Soy	Saitaku	C	a renseigner	66.92160611854685	1.7	0.0	2.62	0.7	0.0	11.9	5.0	13.6
Sushi Ginger	Saitaku	C	a renseigner	9.560229445506693	0.0	0.0	1.3	0.0	0.305	0.2	8.0	2.0
Pukka Mint Matcha Green Tee Bio BTL 20 STK	pukka	B	a renseigner	0.0	0.0	0.0	29.7	0.0	0.0	0.0	0.0	0.0
Patate Douce, Coco Curry Et Cacao	Soupologie	B	a renseigner	54.01529636711281	2.3699999999999997	1.1	5.99	2.4	1.6	0.9	0.0	0.3
Monster Energy Assault Cans 50CL	Monster	B	a renseigner	48.040152963671126	0.1	0.0	11.51	11.0	0.0	0.0	2.0	0.18
Monster energy absoluty zero	Monster	B	boissons	3.107074569789675	0.030000000000000006	0.0	0.305	0.0	0.0	0.0	1.0	0.21
Monter punch	Monster	E	boissons	38.95793499043977	0.0	0.0	10.0	9.0	0.05	0.0	12.0	0.04
Monster ultra red	Monster	B	a renseigner	1.9120458891013383	0.045	0.6	19.99	0.0	0.0	0.0	0.0	0.189896
Monster Punch Mixxd Cans 50CL	Monster	B	a renseigner	38.95793499043977	0.25000000000000006	0.0	7.75	9.0	0.0	0.0	1.0	0.04
Mylk Kokosdryck Kaffe	Fairebel	B	a renseigner	45.88910133843212	1.5500000000000003	2.0	6.718999999999999	5.6	0.0	0.0	2.0	0.0
Eau Minérale Comcombre & Menthe	No&More	B	a renseigner	0.9560229445506692	0.045	0.05	29.839999999999996	0.0	0.0	0.0	0.0	0.01
More&more	More&more	C	boissons	0.9560229445506692	0.045	0.0	0.21000000000000005	0.01	0.0	0.0	2.0	0.01
Spring Water With a Kiss Of Melon & Jasmine	Super nuva	C	boissons	0.9560229445506692	0.045	0.0	0.21000000000000005	0.5	0.0	0.0	2.0	0.01
Burn	Burn	E	boissons	55.927342256214146	0.06999999999999999	0.0	13.13	13.0	0.0	0.0	17.0	0.0499999999999999
Nalu Cans 35,5CL	Coca-Cola	C	a renseigner	71.94072657743786	0.61	0.0	15.87	17.0	0.0	0.0	3.0	0.01
Nalu	Coca-Cola	B	a renseigner	20.076481835564053	0.13	0.0	7.369999999999999	4.7	0.0	0.0	1.0	0.0
Nalu	Nalu	B	a renseigner	20.076481835564053	0.13	0.0	7.369999999999999	4.8	0.0	0.0	1.0	0.06
Hot pepper sauce west indian	Encona taste explorers	C	a renseigner	27.007648183556405	0.53	0.6	3.45	1.2	0.0	0.9	10.0	5.3
6 Galettes de Polenta - 3760019701080	La Gastronomia di Angelo,Treo	C	aliments composes	76.24282982791587	0.5	0.1	16.0	0.5	0.5509999999999999	1.7	4.0	1.3
Steviana Sweetener	Stevia	B	a renseigner	0.0	0.01	0.0	0.030000000000000006	0.3	0.0	0.3	0.0	0.0
Yaourt brassé aux Fruits Fraise Framboise Abricot Pêche (8 Pots) 	Casino,Groupe Casino	C	lait et les produits laitiers	91.06118546845124	3.0	2.0	13.0	13.0	0.0	2.9	3.0	0.100076
limonade	Leader Price	C	boissons	1.1950286806883366	0.0	0.0	0.3	0.3	0.0	0.0	2.0	0.0
Nouilles	Carrefour	C	a renseigner	86.04206500956023	2.66	0.8	12.0	0.6	0.0	1.9	3.0	0.7900001
Velouté 8 Legumes	Carrefour	B	a renseigner	43.977055449330784	1.8	0.3	5.279999999999999	2.0	0.9	0.6	1.0	0.63
Soupe julienne tomate legume	Carrefour	B	a renseigner	31.070745697896747	1.18	0.3	4.322	1.4	1.1	1.0	1.0	0.63
Galette De Riz Au Chocolat	Carrefour	C	a renseigner	81.02294455066921	5.1899999999999995	2.2	6.4799999999999995	5.3	0.5	1.1	4.0	0.03
Lait demi-écrémé	Carrefour	B	a renseigner	45.88910133843212	1.5350000000000001	1.0	4.799999999999999	4.8	0.0	3.2	0.0	0.13
Soupe tomates Bio	Carrefour	C	a renseigner	44.93307839388145	2.62	1.4	6.9670000000000005	2.8	0.0	1.0	4.0	0.83
Lychees	Carrefour	B	a renseigner	66.92160611854685	1.049	0.1	12.65	14.0	1.0	1.0	2.0	0.05
Compote de Pommes	Carrefour	B	a renseigner	68.11663479923519	0.69	0.1	14.680000000000001	15.1	0.9	0.2	2.0	0.1
Uitjes Oignons	Carfour	D	a renseigner	48.996175908221794	5.292	24.0	9.77	12.0	5.9	6.1	12.0	1.2
ALMOND	Delhaize	B	a renseigner	26.051625239005734	0.32999999999999996	0.1	3.28	3.0	0.4	0.4	0.0	0.12
Lait AA Demi-écrémé	Delhaize	B	a renseigner	47.08413001912046	1.6	1.0	4.8199999999999985	4.9	0.0	3.2	0.0	0.12
Lait demi écrémé	Delhaize	B	a renseigner	47.08413001912046	1.595	1.1	4.76	4.8	0.5	3.5	0.0	0.12
Lait végétal de riz	Delhaize	B	a renseigner	58.07839388145315	2.4999999999999996	0.1	6.58	2.9	0.3	0.2	0.0	0.1
Moutarde Senf Bio	Delhaize	C	a renseigner	98.94837476099426	5.13	0.4	6.8	1.0	1.4	5.4	10.0	3.5
Chair De Tomates	Delhaize	B	a renseigner	47.08413001912046	1.3599999999999999	0.2	6.098999999999999	4.2	2.6	1.3	1.0	1.0
Chaire De Tomates Aux Basilic	Delhaize	B	a renseigner	47.08413001912046	1.56	0.4	5.898999999999999	4.0	2.5	1.3	1.0	1.0
Iced Tea Green Bio	Delhaize bio	E	boissons	59.99043977055449	0.362	0.0	13.960000000000003	15.8	0.0	0.0	19.0	0.0
Cottage cheese	Delhaize	B	a renseigner	92.01720841300191	3.5	2.6	1.5899999999999999	1.0	0.0	13.0	1.0	0.7
Creme Fraiche Sucree	Delhaize	B	a renseigner	32.98279158699809	1.0199999999999998	2.2	4.732	1.1	0.0	0.0	2.0	0.01
Yaourts Aux Fruits	Delhaize	C	a renseigner	92.01720841300191	2.892	1.6	13.330000000000002	13.0	0.0	3.2	3.0	0.08
Yaourt Entier Abricot	Delhaize	B	a renseigner	93.92925430210325	2.75	1.7	13.61	13.4	0.1	3.4	2.0	0.1
Yaourt entier	Delhaize	B	a renseigner	93.92925430210325	2.75	1.7	13.61	13.2	0.2	3.4	2.0	0.1
Yaourt A La Bulgare	Delhaize	B	a renseigner	65.96558317399618	3.559	2.0	4.829	4.7	0.0	4.3	0.0	0.1
Lait 1/2 écrémé	Biotime	B	a renseigner	43.977055449330784	1.2899999999999998	0.95	4.769999999999999	4.8	0.0	2.9	0.0	0.1
Melon Mix	Delhaize	B	a renseigner	38.0019120458891	0.29000000000000004	0.0	6.83	7.3	0.7	0.8	1.0	0.03
Champignon à la grecque	Delhaize	B	a renseigner	79.11089866156787	4.34	0.3	7.269999999999999	4.0	1.0	1.0	2.0	0.8
Crevettes grises fraiches belges	Delhaize	C	a renseigner	93.92925430210325	1.03	0.4	0.56	0.0	0.0	20.0	4.0	1.9
Framboises	Delhaize	B	a renseigner	47.08413001912046	1.4100000000000001	0.0	7.739	6.0	0.0	0.0	1.0	0.0
Bananes Bio 1kg	Delhaize	B	a renseigner	86.04206500956023	1.23	0.0	15.3	16.5	1.7	1.1	2.0	0.0
Fruity Fusion Ananas Citron Vert	Delhaize	E	boissons	52.10325047801147	0.09	0.0	12.48	12.5	0.3	0.3	17.0	0.0
Super Fruit	Delhaize	B	a renseigner	50.90822179732314	0.18	0.0	11.379999999999999	12.3	0.0	0.3	2.0	0.0
Super Fruit - Raisin, Acérola, Framboise Et Fraise	Delhaize	E	boissons	49.95219885277246	0.052000000000000005	0.0	11.75	12.0	0.1	0.5	15.0	0.0
Pfirsich Thunfisch Salat, Thunfisch, Pfirsich	Delhaize	D	a renseigner	97.03632887189292	6.610000000000001	9.7	5.430000000000001	4.9	1.2	5.5	11.0	0.4
Sauce Soja Bio	Delhaize	C	a renseigner	60.94646271510516	1.4900000000000002	0.0	2.54	1.5	0.0	9.6	5.0	14.0
Soupe Tomate	Delhaize	C	a renseigner	88.91013384321224	5.879999999999999	0.4	6.58	5.1	0.7	2.1	9.0	1.9
Montille	Delhaize	B	a renseigner	0.0	0.0	0.0	29.7	0.0	0.0	0.0	0.0	0.0
Maxi Pack, Jus De Pomme 2L	Delhaize	B	a renseigner	43.021032504780116	0.38	0.0	9.44	9.4	0.3	0.1	2.0	0.09
Jus d'Orange Bio	Delhaize	B	a renseigner	41.10898661567877	0.35	0.0	8.599999999999998	9.0	0.2	0.0	1.0	0.0
Jus Passion Fruit	Delhaize	E	boissons	55.927342256214146	0.06999999999999999	0.0	13.13	12.4	0.2	0.2	17.0	0.02
Ratatouille Niçoise	Delhaize	B	a renseigner	47.08413001912046	1.365	0.3	6.098999999999999	4.2	1.5	1.4	1.0	0.85
Vol Au Vent	Delaize	B	a renseigner	92.01720841300191	4.271	3.2	4.029999999999999	0.3	1.0	10.9	0.0	0.65
Lait bio demi-ecrémé	Delhaize	B	a renseigner	45.88910133843212	1.52	1.0	4.799999999999999	4.8	0.0	3.2	0.0	0.1
Poelee De Pommes De Terre	Delhaize	C	a renseigner	81.97896749521988	2.5799999999999996	4.4	11.6	12.0	2.9	2.3	4.0	0.5
Soupe Bio Celeri-rave Et Poireaux 600ml	Delhaize	C	a renseigner	50.90822179732314	2.5599999999999996	3.5	13.98	1.5	0.8	0.9	4.0	0.5
Hot Ketchup	Delhaize	C	a renseigner	91.06118546845124	1.75	0.1	16.8	15.0	1.0	1.0	9.0	1.5
Lait Demi Ecrémé Sans Lactose	Delhaize	B	a renseigner	44.93307839388145	1.5	0.9	4.77	4.7	0.0	3.2	0.0	0.13
Lait demi-écremé d'Ardenne	Delhaize	B	a renseigner	45.88910133843212	1.52	1.0	4.799999999999999	4.8	0.5	3.2	0.0	0.1
Lait Ecrémé	Delhaize	B	a renseigner	32.98279158699809	0.16	0.1	4.799999999999999	4.8	0.5	3.2	0.0	0.1
Lait Demi Ecremé	Cora	B	lait et les produits laitiers	45.88910133843212	1.5350000000000001	1.0	4.799999999999999	4.8	0.0	3.2	0.0	0.13
Lait 1/2 écrémé	Boni	B	a renseigner	47.08413001912046	1.595	1.1	4.76	4.8	0.0	3.5	0.0	0.13
Lait	Everuday	B	a renseigner	65.96558317399618	3.6390000000000002	3.6	4.929	4.9	0.0	3.4	2.0	0.13
Agrum	Colruyt	E	boissons	45.88910133843212	0.07999999999999999	0.1	11.19	11.2	0.1	0.1	15.0	0.02
